30004279	Ahraghen	Helab	Aridia	0.2031488846245733	-3744.8873887515438	243.81842942400675	-817.9324293763816	0	0	1	0	0	0
30004277	Ajna	Helab	Aridia	0.1853875895772117	-3672.3005032673204	321.4404508838734	-802.0192411750864	0	0	1	0	0	0
30004276	Fageras	Helab	Aridia	0.1345305082640104	-3704.824748416174	380.4843734036129	-695.991376095081	1	0	0	0	0	0
30004274	Nielez	Helab	Aridia	0.1133205173043533	-3741.343751535774	379.4586255687331	-785.1367908028895	0	1	0	0	0	0
30004278	Sheri	Helab	Aridia	0.05685317434277215	-3853.319391877647	423.3926682389881	-771.7632534212281	0	1	0	0	0	0
30004273	Soliara	Helab	Aridia	0.1633963725857686	-3719.448652409518	319.27198741221076	-796.6411051650242	0	0	1	0	0	1
30004275	Tukanas	Helab	Aridia	0.113999928235053	-3794.680170660481	336.5573345055896	-833.8156752825316	0	0	1	0	0	0
30004284	Defsunun	Leseasesh	Aridia	0.1033691533022925	-3942.127201712643	-95.23330869896058	-966.2702988108252	0	1	0	0	0	1
30004287	Esubara	Leseasesh	Aridia	0.2421877522108065	-3904.6515165969554	74.61864755496897	-851.2901296569581	0	1	0	0	0	1
30004282	Getrenjesa	Leseasesh	Aridia	0.3175652705453472	-3793.3547644184373	-50.1800201191688	-769.5097832381077	0	0	1	0	0	0
30004281	Jerhesh	Leseasesh	Aridia	0.3441314605322881	-3731.4399888206053	-75.55319018562032	-810.6281284869837	0	1	0	0	0	0
30004280	Nalnifan	Leseasesh	Aridia	0.2860095147774159	-3790.3314021270426	-93.96436971637092	-790.236250146263	0	0	1	0	0	1
30004283	Shafrak	Leseasesh	Aridia	0.1629193861813669	-3894.512335381563	-80.08532480290224	-818.9306038864511	0	0	1	0	0	0
30004286	Yahyerer	Leseasesh	Aridia	0.2290075103872252	-3893.3702612787483	81.96972867666143	-806.4429758071893	0	1	0	0	0	0
30004285	Zazamye	Leseasesh	Aridia	0.2147071351820927	-3867.230272029115	-23.82751046589872	-792.897362202464	0	0	1	0	0	0
30004291	Anohel	Maal	Aridia	0.1383081651418778	-4066.1427335463172	-1.89598997735666	-924.5167649774083	0	1	0	0	0	0
30004296	Bapraya	Maal	Aridia	0.2956583079883427	-4053.0605265810545	183.5097675131284	-779.7902891532165	0	0	1	0	0	1
30004288	Ghekon	Maal	Aridia	0.3855900037176088	-3985.90356915596	91.12478911009262	-875.5722989838798	0	0	1	0	0	1
30004294	Illi	Maal	Aridia	0.1606561509432662	-4098.630194548725	23.66295984705467	-921.1127603621682	0	1	0	0	0	0
30004295	Keba	Maal	Aridia	0.4721050627061526	-4025.532450887542	203.9643404028513	-831.8107187709517	0	0	1	0	0	0
30004293	Pserz	Maal	Aridia	0.3832672193237587	-4035.0766118230977	107.98572220179577	-974.1315116274227	0	0	1	0	0	0
30004292	Soza	Maal	Aridia	0.2754995122632081	-3967.5409248733476	88.06947058603453	-812.461818028388	0	1	0	0	0	0
30004289	Vaini	Maal	Aridia	0.2281417258566025	-4039.4718755314675	34.7457802173794	-937.018886005988	0	0	1	0	0	0
30004290	Zaveral	Maal	Aridia	0.6174299282377307	-4031.7345517101016	182.77073499264188	-904.6213254330551	0	1	0	0	0	0
30004243	Isid	Mareerieh	Aridia	0.2740715123060192	-3522.235618316165	301.9327770194888	-592.3596668853802	0	1	0	0	0	0
30004247	Marmeha	Mareerieh	Aridia	0.2796446096390225	-3508.7028791580674	300.38676188370914	-632.0892268060041	1	0	0	0	0	0
30004244	Onanam	Mareerieh	Aridia	0.3885338669657803	-3583.590686375251	192.5745457073752	-754.4062140312712	0	1	0	0	0	0
30004242	Sadana	Mareerieh	Aridia	0.3646884189362021	-3575.289535203575	243.25705385682883	-669.2985947236424	0	0	1	0	0	1
30004245	Udianoor	Mareerieh	Aridia	0.3763894826550489	-3593.192819108079	167.3424038820063	-809.1682394119528	0	1	0	0	0	0
30004246	Vehan	Mareerieh	Aridia	0.3665234185227236	-3557.7670407295086	200.5672687324339	-796.1153861889501	1	0	0	0	0	0
30004249	Avada	Mayonhen	Aridia	0.6893498195436256	-3659.4234046851116	29.37022702930262	-468.20192756431936	0	0	1	0	0	0
30004252	Bazadod	Mayonhen	Aridia	0.4709653922168261	-3680.7355487160135	201.2660857262402	-552.5317829502246	1	0	0	0	0	0
30004250	Chibi	Mayonhen	Aridia	0.4786732021611831	-3710.5948562596577	129.94737954220324	-423.15569793608	1	0	0	0	0	0
30004248	Haimeh	Mayonhen	Aridia	0.4985548327159305	-3652.293754890207	180.89599423636096	-484.1118051915087	0	0	1	0	0	1
30004251	Mishi	Mayonhen	Aridia	0.7146642993142036	-3644.652069855771	-32.76113504517499	-516.906671296475	0	1	0	0	0	0
30004253	Pahineh	Mayonhen	Aridia	0.7518781391064108	-3651.84145707266	24.37972087601334	-539.3402902921356	0	1	0	0	0	0
30004261	Balas	Ombil	Aridia	0.04363471827257703	-3532.694674446585	557.365680614447	-452.7986411589037	0	0	1	0	0	0
30004256	Edilkam	Ombil	Aridia	0.0720004563916109	-3580.866305598272	469.3737890458355	-462.3603113491555	0	1	0	0	0	0
30004259	Ertoo	Ombil	Aridia	0.1369328788487924	-3644.301884792717	296.14445412933946	-307.27737035593026	0	1	0	0	0	0
30004263	Feshur	Ombil	Aridia	0.03551866568541762	-3499.218455644494	566.0220378606521	-367.5854881449038	0	1	0	0	0	0
30004254	Fihrneh	Ombil	Aridia	0.1051347891132364	-3591.1944102006714	410.1484952763411	-449.6598502200971	0	0	1	0	0	1
30004266	Gesh	Ombil	Aridia	0.1114069857026571	-3499.157835379298	431.95409498778054	-502.30031335453134	0	1	0	0	0	0
30004257	Hakatiz	Ombil	Aridia	0.1125732364967466	-3636.5542614115802	387.9063515415606	-430.14486906851977	0	1	0	0	0	0
30004264	Hoseen	Ombil	Aridia	0.07572570824181035	-3514.474458345191	479.66542991854897	-470.5650144933566	0	1	0	0	0	0
30004258	Khnar	Ombil	Aridia	0.09160755771984741	-3623.4632262610444	397.8527976632875	-382.44150006745224	0	1	0	0	0	0
30004255	Parouz	Ombil	Aridia	0.1225004716798661	-3544.5738927936236	382.6552357735974	-423.4356252649204	1	0	0	0	0	0
30004262	Pemsah	Ombil	Aridia	0.04794596615506108	-3539.7080863350197	501.3972824727104	-362.76448476513013	0	0	1	0	0	0
30004265	Yekh	Ombil	Aridia	0.04443374189552629	-3597.210824666292	507.34362314444286	-387.0323082801836	1	0	0	0	0	0
30004260	Yiratal	Ombil	Aridia	0.03798658154165491	-3544.550056674873	549.8032837841776	-394.75171822195273	0	0	1	0	0	0
30004305	Esaeel	Selonat	Aridia	0.1013797108554942	-4145.663871440021	163.9148271237212	-744.4683891939638	1	0	0	0	0	0
30004303	Fobiner	Selonat	Aridia	0.1750571545686148	-4087.1082238253016	196.3619060515441	-749.2033176778432	0	0	1	0	0	1
30004309	Hophib	Selonat	Aridia	0.02914748942441414	-4190.732392259216	205.51498372514348	-693.0999217313023	0	1	0	0	1	1
30004304	Huna	Selonat	Aridia	0.11250758627479	-4106.106203845333	215.02430288842913	-729.1310199741653	0	1	0	0	0	0
30004306	Karan	Selonat	Aridia	0.04473630502072346	-4151.485771363427	240.7019203648158	-700.132019958602	0	0	1	0	0	0
30004308	Ned	Selonat	Aridia	0.1767475886451217	-4171.327138222071	254.0958884765813	-877.4402713443407	1	0	0	0	0	0
30004307	Nouta	Selonat	Aridia	0.2663121442851905	-4137.555469185845	233.50620426182732	-847.8317580780232	0	1	0	0	0	0
30004271	Afrah	Tid	Aridia	0.3162071299439512	-3754.271465104479	162.9085444147744	-749.7962780673253	0	1	0	0	0	1
30004267	Nema	Tid	Aridia	0.3068477974176139	-3679.549333655979	264.23856132253167	-654.2647682545171	0	0	1	0	0	1
30004269	Rashagh	Tid	Aridia	0.400523883338445	-3747.8159950992213	91.88253326459504	-738.6339091019146	0	0	1	0	0	0
30004270	Sazilid	Tid	Aridia	0.5319720406751727	-3691.339092964292	63.56926469143025	-706.4535221088609	0	0	1	0	0	1
30004268	Shenda	Tid	Aridia	0.4551778744853768	-3695.675502063035	165.02442080421028	-675.1477884742701	0	0	1	0	0	0
30004272	Sota	Tid	Aridia	0.3151422604736529	-3772.622044202609	60.62503382925496	-797.5030312081377	0	1	0	0	0	0
30045328	Ahtila	Aokinen	Black Rise	0.6396242357811656	-2124.630764393867	958.7730590358309	1414.1429777767823	0	0	0	0	0	0
30045323	Astoh	Aokinen	Black Rise	0.612424055025467	-2165.9381905563228	993.0229740619216	1452.4785894177903	0	0	0	0	0	0
30045329	Ichoriya	Aokinen	Black Rise	0.5710318155360672	-2197.610235091335	979.5885151076701	1413.1665736064879	0	0	0	0	0	0
30045324	Onnamon	Aokinen	Black Rise	0.5555345088627884	-2041.620578527995	1040.12153019243	1558.2721401640147	0	0	0	0	0	0
30045325	Rohamaa	Aokinen	Black Rise	0.5047168855302212	-2241.3453337282635	1028.898939300947	1484.0192223175418	0	0	0	0	0	0
30045322	Samanuni	Aokinen	Black Rise	0.6527848435914495	-2000.7101870288052	1069.726346200209	1443.5919667925968	0	0	0	0	0	0
30045327	Tsuruma	Aokinen	Black Rise	0.5426334127741059	-2116.87430217625	1040.2733582479952	1547.54794158475	0	0	0	0	0	0
30045321	Uchomida	Aokinen	Black Rise	0.4947269335963372	-2076.0557607426776	1030.1529185256118	1460.6546561326202	0	0	0	0	0	0
30045326	Uuhulanen	Aokinen	Black Rise	0.4920794878017317	-1989.6401615120883	1045.687303608652	1513.9328200419566	0	0	0	0	0	0
30045319	Eha	Inolari	Black Rise	0.3971850789636056	-2441.0916250136097	969.9680525632314	1478.268880517155	0	0	0	0	0	0
30045316	Innia	Inolari	Black Rise	0.3171389730733891	-2335.0196743582724	1004.2216643016777	1674.8052718252252	0	0	0	0	0	0
30045317	Iralaja	Inolari	Black Rise	0.3197668723516429	-2379.708300317329	994.4664268189115	1802.439689652084	0	0	0	0	0	0
30045314	Kinakka	Inolari	Black Rise	0.4156230084766713	-2217.0986127510305	1023.7869177553216	1585.891272058159	0	0	0	0	0	0
30045318	Martoh	Inolari	Black Rise	0.3828368832655683	-2372.198341618247	1024.3715134547494	1770.4057203050738	0	0	0	0	0	0
30045320	Pavanakka	Inolari	Black Rise	0.3956485128095337	-2298.1993931337342	996.1956218704992	1498.7207428218499	0	0	0	0	0	0
30045315	Raihbaka	Inolari	Black Rise	0.3798002003045615	-2186.0753384336804	1006.8826350312053	1723.024445911721	0	0	0	0	0	0
30045340	Aivonen	Ishaga	Black Rise	0.3773302510081624	-2318.2890018908306	1058.5108159198214	1391.5498687225843	0	0	0	0	0	0
30045342	Akidagi	Ishaga	Black Rise	0.4449388239034815	-2197.9420499282637	1090.834473043472	1362.468544361733	0	0	0	0	0	0
30045339	Enaluri	Ishaga	Black Rise	0.3277980248613788	-2278.7517331394456	1046.883856995318	1202.7941769265028	0	0	0	0	0	0
30045341	Hallanen	Ishaga	Black Rise	0.3643611153478946	-2249.0145000697025	1003.9201464946185	1075.1204746765688	0	0	0	0	0	0
30045338	Hikkoken	Ishaga	Black Rise	0.3427550899386341	-2192.336171116724	1143.881559771136	1021.7420468535107	0	0	0	0	0	0
30045343	Immuri	Ishaga	Black Rise	0.4211598176049199	-2454.0850951732714	1129.0719791544227	1149.6809242895656	0	0	0	0	0	0
30045344	Nennamaila	Ishaga	Black Rise	0.2742577740469258	-2360.0626980391435	1043.6890407436533	1183.6995845749022	0	0	0	0	0	0
30045332	Asakai	Kurala	Black Rise	0.2563743679780248	-1886.6045831693457	794.5000562761221	1395.636682869233	0	0	0	0	0	0
30045336	Elunala	Kurala	Black Rise	0.2525983678075129	-1931.3766109581381	703.4572179953635	1332.9839202033208	0	0	0	0	0	0
30045337	Ikoskio	Kurala	Black Rise	0.2833122411630536	-1967.966470331226	827.022969154061	1400.2549841638165	0	0	0	0	0	0
30045334	Mushikegi	Kurala	Black Rise	0.4336119498002067	-1864.382419543044	778.1866093900783	1379.8337917498402	0	0	0	0	0	0
30045330	Okkamon	Kurala	Black Rise	0.2853636062219562	-1879.1763074677935	786.680684808704	1341.3477613420478	0	0	0	0	0	0
30045333	Prism	Kurala	Black Rise	0.2350872343187915	-1976.470123757007	797.5962593368408	1417.5885021772453	0	0	0	0	0	0
30045335	Teskanen	Kurala	Black Rise	0.287172039785336	-1849.563452398072	750.8282087859654	1447.7226291119846	0	0	0	0	0	0
30045331	Vaaralen	Kurala	Black Rise	0.3134974203737037	-1738.256719127361	767.3769629421263	1468.6241950823526	0	0	0	0	0	0
30045345	Hirri	Okakuola	Black Rise	0.3355040326242781	-2022.232359274822	577.2690608382467	1132.8267290246024	0	0	0	0	0	0
30045351	Iwisoda	Okakuola	Black Rise	0.2383604680234293	-2095.0987706616243	631.883095470411	1238.7732284677934	0	0	0	0	0	0
30045346	Kedama	Okakuola	Black Rise	0.338464408401388	-1909.0338914286551	559.4732017653922	1201.0754485757	0	0	0	0	0	0
30045352	Nisuwa	Okakuola	Black Rise	0.3094325504125951	-1945.0142263253085	618.0190062335664	1168.1985081040564	0	0	0	0	0	0
30045348	Notoras	Okakuola	Black Rise	0.1887906329280157	-1974.8562988176964	571.1099204760011	1141.4994672449445	0	0	0	0	0	0
30045347	Oinasiken	Okakuola	Black Rise	0.2337136584963991	-2022.0004411047687	596.9408291728362	1013.4643362182449	0	0	0	0	0	0
30045353	Pynekastoh	Okakuola	Black Rise	0.2396328126460955	-2182.9470938929417	578.9048279828787	1087.4697905266175	0	0	0	0	0	0
30045349	Rakapas	Okakuola	Black Rise	0.2227803741106745	-2228.9033329957374	634.3521642168565	1270.636628746025	0	0	0	0	0	0
30045354	Reitsato	Okakuola	Black Rise	0.1895104797339514	-1978.9430508512055	656.2116409681139	1250.7186540420635	0	0	0	0	0	0
30045350	Teimo	Okakuola	Black Rise	0.2732082220038178	-1887.5228562336868	579.7151382753348	1144.7916844339106	0	0	0	0	0	0
30045311	Ashitsu	Urpiken	Black Rise	0.264888227498742	-2597.0541228877246	737.3920888786963	1818.8148293750749	0	0	0	0	0	0
30045306	Hykanima	Urpiken	Black Rise	0.2468593790859909	-2646.4696646915695	690.6996769152933	1833.047991336583	0	0	0	0	0	0
30045313	Ienakkamon	Urpiken	Black Rise	0.1079880907762967	-2705.6398500045234	772.8115610244389	1799.6398457486034	0	0	0	0	0	0
30045308	Kehjari	Urpiken	Black Rise	0.2475813871572802	-2524.017945721317	674.5045658239845	1888.3361026467794	0	0	0	0	0	0
30045312	Korasen	Urpiken	Black Rise	0.1289910484804758	-2617.0523054517353	722.5074180664985	2067.1829352744126	0	0	0	0	0	0
30045307	Okagaiken	Urpiken	Black Rise	0.1400771017942635	-2624.047611442487	756.0094461522391	1873.211917387028	0	0	0	0	0	0
30045310	Sarenemi	Urpiken	Black Rise	0.2168523187684844	-2491.0996312660445	716.087855303648	1839.1465183553569	0	0	0	0	0	0
30045309	Villasen	Urpiken	Black Rise	0.1406933648209858	-2618.1939056958286	732.0057215177109	1990.6036996748624	0	0	0	0	0	0
30004333	BKG-Q2	0C-PZ4	Branch	-0.673283418449736	-1424.3452942567897	619.9625754102284	4021.717199556387	0	0	1	0	0	1
30004330	JRZ-B9	0C-PZ4	Branch	-0.3085979163777117	-1154.1945274976347	792.3384167797961	3990.54396239304	0	0	1	0	0	0
30004334	OJ-A8M	0C-PZ4	Branch	-0.2755568315702637	-1067.7222900428524	688.3058555268772	4054.832345173511	0	1	0	0	1	1
30004332	S-B7IT	0C-PZ4	Branch	-0.551392524323151	-1245.3171634712821	721.506996451014	4042.597350608212	0	1	0	0	0	0
30004329	V8W-QS	0C-PZ4	Branch	-0.3629778912973535	-1116.2822881727839	671.7939884473226	3974.2897851761013	0	0	1	0	0	1
30004331	X4UV-Z	0C-PZ4	Branch	-0.163408513060238	-1100.204454146439	888.2668688817582	4010.3588446650087	0	0	1	0	0	1
30004323	AH-B84	304-QS	Branch	-0.5278705750524036	-1346.3551123912775	696.134503916663	3641.801445893621	0	0	1	0	0	1
30004328	B-GC1T	304-QS	Branch	-0.903216427217322	-1408.818560268492	478.4413044798652	3796.984623673723	1	0	0	0	0	0
30004327	F-9F6Q	304-QS	Branch	-0.6735467957640204	-1522.5005434388113	571.9661657158492	3648.761888608705	1	0	0	0	0	0
30004325	HB7R-F	304-QS	Branch	-0.7284688097347432	-1384.2186495103072	636.0339929459273	3730.263779070127	0	1	0	0	0	0
30004324	JTAU-5	304-QS	Branch	-0.463970828363072	-1400.884367711888	745.8563108163755	3641.550725178848	0	1	0	0	0	0
30004326	O-JPKH	304-QS	Branch	-0.8727438653185396	-1402.8028814839492	548.0017378171051	3804.568042629816	0	1	0	0	0	0
30004322	0P9Z-I	8-IL7S	Branch	-0.3691166848812145	-1289.4631379821683	821.5538720912118	3885.5284705160366	0	1	0	0	0	1
30004317	4-48K1	8-IL7S	Branch	-0.4476368498434076	-1198.4494566389992	690.1813964033662	3694.251220034851	0	1	0	0	0	1
30004319	C-HCGU	8-IL7S	Branch	-0.3995984340647664	-1167.5069296330257	723.8891670492758	3853.937365494735	0	0	1	0	0	0
30004318	NTV0-1	8-IL7S	Branch	-0.4194394844331963	-1166.4841097482317	704.4543767736416	3769.8311576932992	0	1	0	0	0	0
30004321	Q-FEEJ	8-IL7S	Branch	-0.255397889420213	-1157.0617043241425	841.7639356098539	3851.0670252254004	0	1	0	0	0	0
30004320	XW-2XP	8-IL7S	Branch	-0.3615230290459242	-1100.268311420102	655.2280486758871	3905.3565950659145	0	1	0	0	0	1
30004374	5-P1Y2	BI-NFW	Branch	-0.5331911303664054	-1080.8622481177263	527.2276469839024	4478.808145579461	0	1	0	0	0	0
30004371	BWI1-9	BI-NFW	Branch	-0.237439311455288	-1041.7498157676825	712.2972431356734	4289.141746326612	0	1	0	0	0	1
30004372	C-LBQS	BI-NFW	Branch	-0.3529572831465341	-1074.9475785907453	644.818189518088	4365.620099902806	0	1	0	0	0	0
30004373	J52-BH	BI-NFW	Branch	-0.4511986874756262	-1091.8056042943924	568.9004785705449	4393.518665466986	0	1	0	0	0	0
30004376	KJ-QWL	BI-NFW	Branch	-0.2070659304521647	-967.8138350292579	677.6712982656758	4550.775586133813	0	0	1	0	0	1
30004375	KMQ4-V	BI-NFW	Branch	-0.2359152731623652	-931.1446054713725	530.5486849618177	4510.0452400072145	0	1	0	0	0	0
30004377	SVB-RE	BI-NFW	Branch	-0.1525151618967068	-894.7750195433413	611.0804304214681	4543.2627927216145	1	0	0	0	0	0
30004351	8-4GQM	BZ-10K	Branch	-0.6135571945420425	-1474.8094603438287	517.1000734858625	4078.6140294550532	0	0	1	0	0	1
30004353	LRWD-B	BZ-10K	Branch	-0.535141172559015	-1549.8424913692058	550.8203964490884	4098.445096753926	0	1	0	0	0	0
30004356	M-HU4V	BZ-10K	Branch	-0.5015328397446817	-1787.9655253322567	588.0298807584851	4102.023163929288	0	0	1	0	0	1
30004354	QXQ-BA	BZ-10K	Branch	-0.4379946997933816	-1697.8102387550068	602.0978062081558	4092.6485043237676	0	0	1	0	0	0
